 5.98802 44.9323 
 6.00798 36.2259 
 6.02794 33.3907 
 6.0479 26.8533 
 6.06786 34.5637 
 6.08782 28.3442 
 6.10778 25.4971 
 6.12774 35.6349 
 6.1477 20.8982 
 6.16766 27.2289 
 6.18762 20.6863 
 6.20758 28.191 
 6.22754 23.1668 
 6.2475 20.8012 
 6.26747 14.432 
 6.28743 21.3917 
 6.30739 24.207 
 6.32735 19.8333 
 6.34731 23.131 
 6.36727 23.2174 
 6.38723 12.8789 
 6.40719 13.1586 
 6.42715 8.90527 
 6.44711 4.81442 
 6.46707 7.19036 
 6.48703 14.3069 
 6.50699 13.2043 
 6.52695 10.8274 
 6.54691 16.6503 
 6.56687 16.7802 
 6.58683 3.07992 
 6.60679 -0.0644439 
 6.62675 8.87828 
 6.64671 11.0508 
 6.66667 7.15715 
 6.68663 -1.23039 
 6.70659 2.8403 
 6.72655 11.5844 
 6.74651 12.4025 
 6.76647 -2.70608 
 6.78643 9.66375 
 6.80639 1.19621 
 6.82635 2.11002 
 6.84631 4.99492 
 6.86627 8.94365 
 6.88623 3.19149 
 6.90619 -0.580781 
 6.92615 7.25414 
 6.94611 9.17559 
 6.96607 8.37891 
 6.98603 5.27146 
 7.00599 -4.51585 
 7.02595 3.38388 
 7.04591 0.166094 
 7.06587 6.40324 
 7.08583 7.0253 
 7.10579 -0.334217 
 7.12575 1.4462 
 7.14571 7.82861 
 7.16567 4.30206 
 7.18563 3.25515 
 7.20559 -6.73953 
 7.22555 3.26767 
 7.24551 4.38138 
 7.26547 -1.25823 
 7.28543 5.77951 
 7.30539 1.79982 
 7.32535 -6.4771 
 7.34531 5.67048 
 7.36527 2.21283 
 7.38523 7.83069 
 7.40519 5.08735 
 7.42515 -5.9894 
 7.44511 3.64675 
 7.46507 7.1041 
 7.48503 -6.2965 
 7.50499 -5.14422 
 7.52495 -6.5037 
 7.54491 3.30791 
 7.56487 -1.25601 
 7.58483 -3.75209 
 7.60479 0.425568 
 7.62475 -5.83164 
 7.64471 0.635192 
 7.66467 -7.75553 
 7.68463 -3.28238 
 7.70459 -2.88994 
 7.72455 -4.17678 
 7.74451 4.50005 
 7.76447 -5.43003 
 7.78443 -3.00256 
 7.80439 5.21091 
 7.82435 2.12183 
 7.84431 -6.31534 
 7.86427 7.95835 
 7.88423 1.21989 
 7.90419 -2.19127 
 7.92415 -1.22416 
 7.94411 7.1072 
 7.96407 -7.42071 
 7.98403 0.282578 
 8.00399 6.13705 
 8.02395 -2.28732 
 8.04391 6.23646 
 8.06387 2.71738 
 8.08383 -2.33659 
 8.10379 -7.60595 
 8.12375 -7.50222 
 8.14371 -1.5344 
 8.16367 5.3025 
 8.18363 -6.33654 
 8.20359 -0.99551 
 8.22355 7.18307 
 8.24351 5.8172 
 8.26347 8.16437 
 8.28343 0.671579 
 8.30339 4.34832 
 8.32335 3.7296 
 8.34331 8.0774 
 8.36327 -6.65478 
 8.38323 -0.580931 
 8.40319 -3.19507 
 8.42315 7.11731 
 8.44311 0.44421 
 8.46307 8.16612 
 8.48303 1.71704 
 8.50299 0.755469 
 8.52295 -5.86059 
 8.54291 0.593854 
 8.56287 -1.91219 
 8.58283 3.62627 
 8.60279 2.92273 
 8.62275 -4.0413 
 8.64271 1.32617 
 8.66267 -0.714851 
 8.68263 -2.47987 
 8.70259 -6.91139 
 8.72255 7.7526 
 8.74251 2.50958 
 8.76248 7.23257 
 8.78244 5.82306 
 8.8024 6.06205 
 8.82236 0.161045 
 8.84232 -6.88946 
 8.86228 6.44703 
 8.88224 -4.78247 
 8.9022 3.56952 
 8.92216 -4.40898 
 8.94212 -2.19598 
 8.96208 6.21602 
 8.98204 -5.16749 
 9.002 1.08051 
 9.02196 0.573009 
 9.04192 2.28651 
 9.06188 -0.00249317 
 9.08184 -4.03949 
 9.1018 -3.8365 
 9.12176 -0.975496 
 9.14172 5.9895 
 9.16168 -3.4385 
 9.18164 4.9355 
 9.2016 0.494002 
 9.22156 3.392 
 9.24152 -0.702498 
 9.26148 -3.8655 
 9.28144 -5.5045 
 9.3014 3.0215 
 9.32136 -0.0484992 
 9.34132 5.8585 
 9.36128 -3.7445 
 9.38124 -2.892 
 9.4012 -6.463 
 9.42116 -4.401 
 9.44112 6.8935 
 9.46108 7.9355 
 9.48104 5.4255 
 9.501 7.9025 
 9.52096 6.998 
 9.54092 -1.859 
 9.56088 -0.3765 
 9.58084 4.242 
 9.6008 -0.8735 
 9.62076 -1.476 
 9.64072 -6.582 
 9.66068 7.1725 
 9.68064 6.565 
 9.7006 -1.815 
 9.72056 -5.0965 
 9.74052 -2.595 
 9.76048 -6.9855 
 9.78044 1.9985 
 9.8004 -5.7 
 9.82036 7.6405 
 9.84032 3.7475 
 9.86028 -3.152 
 9.88024 2.406 
 9.9002 -5.1265 
 9.92016 1.39 
 9.94012 2.2515 
 9.96008 6.6535 
 9.98004 -1.449 
 10 8.169 
